rank,finalWorth,category,personName,age,country,source,industries,selfMade,status,gender,date,gdp_country,gross_primary_education_enrollment_country,life_expectancy_country,tax_revenue_country_country,total_tax_rate_country,population_country
2020,1400,real estate,kwee liong keng,77.0,singapore,real estate,real estate,False,Split Family Fortune,M,2023-04-04 05:01:00,372062527489,100.6,83.1,13.1,21.0,5703569.0
2020,1400,real estate,kwee liong phing,65.0,singapore,real estate,real estate,False,Split Family Fortune,M,2023-04-04 05:01:00,372062527489,100.6,83.1,13.1,21.0,5703569.0
2020,1400,real estate,kwee liong seen,70.0,singapore,real estate,real estate,False,Split Family Fortune,M,2023-04-04 05:01:00,372062527489,100.6,83.1,13.1,21.0,5703569.0
2020,1400,real estate,kwee liong tek,76.0,singapore,real estate,real estate,False,Split Family Fortune,M,2023-04-04 05:01:00,372062527489,100.6,83.1,13.1,21.0,5703569.0
2020,1400,diversified,kwek leng keow,71.0,singapore,diversified,diversified,False,N,M,2023-04-04 05:01:00,372062527489,100.6,83.1,13.1,21.0,5703569.0
2020,1400,diversified,kwek leng peck,67.0,singapore,diversified,diversified,False,U,M,2023-04-04 05:01:00,372062527489,100.6,83.1,13.1,21.0,5703569.0
2020,1400,diversified,lee ho-jin,60.0,south korea,diversified,diversified,False,U,M,2023-04-04 05:01:00,2029000000000,98.1,82.6,15.6,33.2,51709098.0
2020,1400,finance & investments,michael lee-chin,72.0,canada,mutual funds,finance & investments,True,D,M,2023-04-04 05:01:00,1736425629520,100.9,81.9,12.8,24.5,36991981.0
2020,1400,service,manfredi lefebvre d'ovidio & family,69.0,monaco,cruises,service,False,D,M,2023-04-04 05:01:00,7184844193,101.8,78.5,9.6,43.84686591946866,38964.0
2020,1400,fashion & retail,bernard lewis & family,97.0,united kingdom,fashion retailer,fashion & retail,True,U,M,2023-04-04 05:01:00,2827113184696,101.2,81.3,25.5,30.6,66834405.0
2020,1400,automotive,william li,48.0,china,electric vehicles,automotive,True,D,M,2023-04-04 05:01:00,19910000000000,100.2,77.0,9.4,59.2,1397715000.0
2020,1400,manufacturing,jenny lindén urnes,52.0,sweden,powdered metal,manufacturing,False,E,F,2023-04-04 05:01:00,530832908738,126.6,82.5,27.9,49.1,10285453.0
2020,1400,healthcare,liu fangyi,53.0,china,medical equipment,healthcare,True,D,M,2023-04-04 05:01:00,19910000000000,100.2,77.0,9.4,59.2,1397715000.0
2020,1400,metals & mining,anatoly lomakin,70.0,russia,investments,metals & mining,True,E,M,2023-04-04 05:01:00,1699876578871,102.6,72.7,11.4,46.2,144373535.0
2020,1400,food & beverage,brandt louie,79.0,canada,drugstores,food & beverage,False,D,M,2023-04-04 05:01:00,1736425629520,100.9,81.9,12.8,24.5,36991981.0
2020,1400,diversified,lucia maggi & family,90.0,brazil,agribusiness,diversified,True,Split Family Fortune,F,2023-04-04 05:01:00,1839758040766,115.4,75.7,14.2,65.1,212559417.0
2020,1400,media & entertainment,gary magness,69.0,united states,"cable tv, investments",media & entertainment,False,E,M,2023-04-04 05:01:00,21427700000000,101.8,78.5,9.6,36.6,328239523.0
2020,1400,technology,mao lixiang & family,82.0,china,cooking appliances,technology,True,D,M,2023-04-04 05:01:00,19910000000000,100.2,77.0,9.4,59.2,1397715000.0
2020,1400,manufacturing,david mcmurtry,82.0,united kingdom,manufacturing,manufacturing,True,D,M,2023-04-04 05:01:00,2827113184696,101.2,81.3,25.5,30.6,66834405.0
2020,1400,manufacturing,deepak mehta,66.0,india,chemicals,manufacturing,False,D,M,2023-04-04 05:01:00,2611000000000,113.0,69.4,11.2,49.7,1366417754.0
2020,1400,real estate,miao shouliang,68.0,china,real estate,real estate,True,D,M,2023-04-04 05:01:00,19910000000000,100.2,77.0,9.4,59.2,1397715000.0
2020,1400,healthcare,miao yongjun,55.0,china,clinical diagnostics,healthcare,True,U,M,2023-04-04 05:01:00,19910000000000,100.2,77.0,9.4,59.2,1397715000.0
2020,1400,real estate,yoshiko mori,82.0,japan,real estate,real estate,False,U,F,2023-04-04 05:01:00,5081769542380,98.8,84.2,11.9,46.7,126226568.0
2020,1400,technology,marius nacht,57.0,israel,software,technology,True,E,M,2023-04-04 05:01:00,395098666122,104.9,82.8,23.1,25.3,9053300.0
2020,1400,metals & mining,vadim novinsky,59.0,ukraine,steel,metals & mining,True,U,M,2023-04-04 05:01:00,153781069118,99.0,71.6,20.1,45.2,44385155.0
2020,1400,finance & investments,niti osathanugrah,49.0,thailand,"energy drinks,investments",finance & investments,False,D,M,2023-04-04 05:01:00,543649976166,99.8,76.9,14.9,29.5,69625582.0
2020,1400,finance & investments,gretel packer,57.0,australia,investments,finance & investments,False,D,F,2023-04-04 05:01:00,1392680589329,100.3,82.7,23.0,47.4,25766605.0
2020,1400,manufacturing,pan longquan,58.0,china,manufacturing,manufacturing,True,N,M,2023-04-04 05:01:00,19910000000000,100.2,77.0,9.4,59.2,1397715000.0
2020,1400,real estate,pan shiyi,60.0,china,real estate,real estate,True,Split Family Fortune,M,2023-04-04 05:01:00,19910000000000,100.2,77.0,9.4,59.2,1397715000.0
2020,1400,healthcare,david paul,56.0,united states,medical devices,healthcare,True,D,M,2023-04-04 05:01:00,21427700000000,101.8,78.5,9.6,36.6,328239523.0
2020,1400,fashion & retail,tom persson,38.0,sweden,h&m,fashion & retail,False,D,M,2023-04-04 05:01:00,530832908738,126.6,82.5,27.9,49.1,10285453.0
2020,1400,automotive,qian jinghong,50.0,china,electric scooters,automotive,True,R,F,2023-04-04 05:01:00,19910000000000,100.2,77.0,9.4,59.2,1397715000.0
2020,1400,manufacturing,qin long,57.0,china,tire,manufacturing,True,D,M,2023-04-04 05:01:00,19910000000000,100.2,77.0,9.4,59.2,1397715000.0
2020,1400,healthcare,m.satyanarayana reddy,65.0,india,pharmaceuticals,healthcare,True,D,M,2023-04-04 05:01:00,2611000000000,113.0,69.4,11.2,49.7,1366417754.0
2020,1400,diversified,mochtar riady & family,93.0,indonesia,diversified,diversified,True,D,M,2023-04-04 05:01:00,1119190780753,106.4,71.5,10.2,30.1,270203917.0
2020,1400,fashion & retail,rihanna,35.0,united states,"music, cosmetics",fashion & retail,True,D,F,2023-04-04 05:01:00,21427700000000,101.8,78.5,9.6,36.6,328239523.0
2020,1400,construction & engineering,boris rotenberg,66.0,russia,"construction, pipes, chemicals",construction & engineering,True,U,M,2023-04-04 05:01:00,1699876578871,102.6,72.7,11.4,46.2,144373535.0
2020,1400,real estate,subhash runwal,79.0,india,real estate,real estate,True,E,M,2023-04-04 05:01:00,2611000000000,113.0,69.4,11.2,49.7,1366417754.0
2020,1400,manufacturing,igor rybakov,50.0,russia,building materials,manufacturing,True,U,M,2023-04-04 05:01:00,1699876578871,102.6,72.7,11.4,46.2,144373535.0
2020,1400,healthcare,carlos sanchez,61.0,brazil,generic drugs,healthcare,False,E,M,2023-04-04 05:01:00,1839758040766,115.4,75.7,14.2,65.1,212559417.0
2020,1400,real estate,martin selig,85.0,united states,real estate,real estate,True,E,M,2023-04-04 05:01:00,21427700000000,101.8,78.5,9.6,36.6,328239523.0
2020,1400,energy,airat shaimiev,61.0,russia,"refinery, chemicals",energy,True,U,M,2023-04-04 05:01:00,1699876578871,102.6,72.7,11.4,46.2,144373535.0
2020,1400,energy,radik shaimiev,58.0,russia,"refinery, chemicals",energy,True,U,M,2023-04-04 05:01:00,1699876578871,102.6,72.7,11.4,46.2,144373535.0
2020,1400,fashion & retail,nobutoshi shimamura,97.0,japan,retail,fashion & retail,True,U,M,2023-04-04 05:01:00,5081769542380,98.8,84.2,11.9,46.7,126226568.0
2020,1400,technology,jared smith,48.0,united states,cloud computing,technology,True,E,M,2023-04-04 05:01:00,21427700000000,101.8,78.5,9.6,36.6,328239523.0
2020,1400,fashion & retail,charlotte soderstrom,46.0,sweden,h&m,fashion & retail,False,D,F,2023-04-04 05:01:00,530832908738,126.6,82.5,27.9,49.1,10285453.0
2020,1400,healthcare,anand surana,52.0,india,pharmaceuticals,healthcare,False,D,M,2023-04-04 05:01:00,2611000000000,113.0,69.4,11.2,49.7,1366417754.0
2020,1400,healthcare,dilip surana,57.0,india,pharmaceuticals,healthcare,False,D,M,2023-04-04 05:01:00,2611000000000,113.0,69.4,11.2,49.7,1366417754.0
2020,1400,finance & investments,wilma tisch,95.0,united states,diversified,finance & investments,False,D,F,2023-04-04 05:01:00,21427700000000,101.8,78.5,9.6,36.6,328239523.0
2020,1400,technology,jianyi wang,60.0,china,fiber optic cables,technology,True,U,M,2023-04-04 05:01:00,19910000000000,100.2,77.0,9.4,59.2,1397715000.0
2020,1400,logistics,wang jilei,58.0,china,logistics,logistics,True,U,M,2023-04-04 05:01:00,19910000000000,100.2,77.0,9.4,59.2,1397715000.0
2020,1400,manufacturing,shuifu wang,68.0,china,manufacturing,manufacturing,True,D,M,2023-04-04 05:01:00,19910000000000,100.2,77.0,9.4,59.2,1397715000.0
2020,1400,manufacturing,wang yanqing & family,76.0,china,carbon fiber products,manufacturing,False,D,F,2023-04-04 05:01:00,19910000000000,100.2,77.0,9.4,59.2,1397715000.0
2020,1400,metals & mining,wang zelong,26.0,china,chemicals,metals & mining,False,D,M,2023-04-04 05:01:00,19910000000000,100.2,77.0,9.4,59.2,1397715000.0
2020,1400,manufacturing,werner o. weber,84.0,switzerland,electronic components,manufacturing,True,E,M,2023-04-04 05:01:00,703082435360,105.2,83.6,10.1,28.8,8574832.0
2020,1400,manufacturing,anne werninghaus,37.0,brazil,industrial machinery,manufacturing,False,U,F,2023-04-04 05:01:00,1839758040766,115.4,75.7,14.2,65.1,212559417.0
2020,1400,finance & investments,"alfred west, jr.",80.0,united states,money management,finance & investments,True,U,M,2023-04-04 05:01:00,21427700000000,101.8,78.5,9.6,36.6,328239523.0
2020,1400,manufacturing,bo wu,68.0,china,machinery,manufacturing,True,E,M,2023-04-04 05:01:00,19910000000000,100.2,77.0,9.4,59.2,1397715000.0
2020,1400,manufacturing,wu chaoqun,53.0,china,chemicals,manufacturing,True,U,M,2023-04-04 05:01:00,19910000000000,100.2,77.0,9.4,59.2,1397715000.0
2020,1400,technology,swift xie,43.0,china,drones,technology,True,E,M,2023-04-04 05:01:00,19910000000000,100.2,77.0,9.4,59.2,1397715000.0
2020,1400,manufacturing,xu guozhong & family,59.0,china,motors,manufacturing,True,D,M,2023-04-04 05:01:00,19910000000000,100.2,77.0,9.4,59.2,1397715000.0
2020,1400,food & beverage,yao kuizhang,58.0,china,beverages,food & beverage,True,D,M,2023-04-04 05:01:00,19910000000000,100.2,77.0,9.4,59.2,1397715000.0
2020,1400,real estate,yu peidi,63.0,china,real estate,real estate,True,D,M,2023-04-04 05:01:00,19910000000000,100.2,77.0,9.4,59.2,1397715000.0
2020,1400,healthcare,yuan liping,52.0,china,pharmaceuticals,healthcare,False,D,F,2023-04-04 05:01:00,19910000000000,100.2,77.0,9.4,59.2,1397715000.0
2020,1400,manufacturing,zhang chuanwei & family,60.0,china,machinery,manufacturing,True,D,M,2023-04-04 05:01:00,19910000000000,100.2,77.0,9.4,59.2,1397715000.0
2020,1400,real estate,zhang keqiang,62.0,china,real estate,real estate,True,D,M,2023-04-04 05:01:00,19910000000000,100.2,77.0,9.4,59.2,1397715000.0
2020,1400,real estate,zhang xin,57.0,china,real estate,real estate,True,Split Family Fortune,F,2023-04-04 05:01:00,19910000000000,100.2,77.0,9.4,59.2,1397715000.0
2020,1400,manufacturing,xinghai zhang & family,60.0,china,machinery,manufacturing,True,D,M,2023-04-04 05:01:00,19910000000000,100.2,77.0,9.4,59.2,1397715000.0
2020,1400,manufacturing,zheng jianjiang & family,62.0,china,electrical equipment,manufacturing,True,D,M,2023-04-04 05:01:00,19910000000000,100.2,77.0,9.4,59.2,1397715000.0
2020,1400,real estate,zhong sheng jian,65.0,singapore,real estate,real estate,True,D,M,2023-04-04 05:01:00,372062527489,100.6,83.1,13.1,21.0,5703569.0
2020,1400,fashion & retail,zhou chengjian,57.0,china,fashion retail,fashion & retail,True,D,M,2023-04-04 05:01:00,19910000000000,100.2,77.0,9.4,59.2,1397715000.0
2020,1400,diversified,boris zingarevich,63.0,russia,"pulp and paper, diversified",diversified,True,R,M,2023-04-04 05:01:00,1699876578871,102.6,72.7,11.4,46.2,144373535.0
2133,1300,automotive,a. jayson adair,53.0,united states,damaged cars,automotive,True,U,M,2023-04-04 05:01:00,21427700000000,101.8,78.5,9.6,36.6,328239523.0
2133,1300,logistics,soegiarto adikoesoemo,85.0,indonesia,chemicals,logistics,True,R,M,2023-04-04 05:01:00,1119190780753,106.4,71.5,10.2,30.1,270203917.0
2133,1300,healthcare,rajendra agarwal,64.0,india,pharmaceuticals,healthcare,True,D,M,2023-04-04 05:01:00,2611000000000,113.0,69.4,11.2,49.7,1366417754.0
2133,1300,healthcare,chirayu amin,76.0,india,pharmaceuticals,healthcare,False,D,M,2023-04-04 05:01:00,2611000000000,113.0,69.4,11.2,49.7,1366417754.0
2133,1300,real estate,anant asavabhokhin,72.0,thailand,real estate,real estate,True,E,M,2023-04-04 05:01:00,543649976166,99.8,76.9,14.9,29.5,69625582.0
2133,1300,finance & investments,roman avdeev,55.0,russia,"banking, development",finance & investments,True,R,M,2023-04-04 05:01:00,1699876578871,102.6,72.7,11.4,46.2,144373535.0
2133,1300,automotive,ziv aviram,64.0,israel,automotive technology,automotive,True,D,M,2023-04-04 05:01:00,395098666122,104.9,82.8,23.1,25.3,9053300.0
2133,1300,fashion & retail,sachin bansal,41.0,india,flipkart,fashion & retail,True,E,M,2023-04-04 05:01:00,2611000000000,113.0,69.4,11.2,49.7,1366417754.0
2133,1300,energy,kiki barki,83.0,indonesia,coal,energy,True,D,M,2023-04-04 05:01:00,1119190780753,106.4,71.5,10.2,30.1,270203917.0
2133,1300,construction & engineering,elena baturina,60.0,united kingdom,"investments, real estate",construction & engineering,True,D,F,2023-04-04 05:01:00,2827113184696,101.2,81.3,25.5,30.6,66834405.0
2133,1300,healthcare,banwari lal bawri,70.0,india,pharmaceuticals,healthcare,True,D,M,2023-04-04 05:01:00,2611000000000,113.0,69.4,11.2,49.7,1366417754.0
2133,1300,finance & investments,othman benjelloun & family,90.0,morocco,"banking, insurance",finance & investments,False,E,M,2023-04-04 05:01:00,118725279596,113.9,76.5,21.9,45.8,36910560.0
2133,1300,diversified,hari bhartia,66.0,india,diversified,diversified,False,D,M,2023-04-04 05:01:00,2611000000000,113.0,69.4,11.2,49.7,1366417754.0
2133,1300,healthcare,shyam bhartia,70.0,india,"pharmaceuticals, food",healthcare,False,D,M,2023-04-04 05:01:00,2611000000000,113.0,69.4,11.2,49.7,1366417754.0
2133,1300,technology,stewart butterfield,50.0,united states,messaging software,technology,True,D,M,2023-04-04 05:01:00,21427700000000,101.8,78.5,9.6,36.6,328239523.0
2133,1300,technology,cai mingtong,71.0,china,electronic components,technology,True,D,M,2023-04-04 05:01:00,19910000000000,100.2,77.0,9.4,59.2,1397715000.0
2133,1300,technology,anthony casalena,40.0,united states,software,technology,True,E,M,2023-04-04 05:01:00,21427700000000,101.8,78.5,9.6,36.6,328239523.0
2133,1300,manufacturing,chang jianming & family,58.0,china,industrial equipment,manufacturing,True,N,M,2023-04-04 05:01:00,19910000000000,100.2,77.0,9.4,59.2,1397715000.0
2133,1300,metals & mining,chen xuehua,62.0,china,minerals processing,metals & mining,True,D,M,2023-04-04 05:01:00,19910000000000,100.2,77.0,9.4,59.2,1397715000.0
2133,1300,manufacturing,chen yin,50.0,china,power tools,manufacturing,True,N,M,2023-04-04 05:01:00,19910000000000,100.2,77.0,9.4,59.2,1397715000.0
2133,1300,telecom,r. marcelo claure,52.0,united states,cell phone distribution,telecom,True,N,M,2023-04-04 05:01:00,21427700000000,101.8,78.5,9.6,36.6,328239523.0
2133,1300,finance & investments,alberto cortina,77.0,spain,investments,finance & investments,True,E,M,2023-04-04 05:01:00,1394116310769,102.7,83.3,14.2,47.0,47076781.0
2133,1300,real estate,eduardo costantini,76.0,argentina,real estate,real estate,True,D,M,2023-04-04 05:01:00,449663446954,109.7,76.5,10.1,106.3,44938712.0
2133,1300,food & beverage,wenjun dai,54.0,china,food,food & beverage,True,D,M,2023-04-04 05:01:00,19910000000000,100.2,77.0,9.4,59.2,1397715000.0
2133,1300,technology,anand deshpande,60.0,india,technology,technology,True,E,M,2023-04-04 05:01:00,2611000000000,113.0,69.4,11.2,49.7,1366417754.0
2133,1300,media & entertainment,aydin dogan,86.0,turkey,media,media & entertainment,True,U,M,2023-04-04 05:01:00,754411708203,93.2,77.4,17.9,42.3,83429615.0
2133,1300,finance & investments,annalisa doris,52.0,italy,financial services,finance & investments,False,N,F,2023-04-04 05:01:00,2001244392042,101.9,82.9,24.3,59.1,60297396.0
2133,1300,finance & investments,massimo doris,55.0,italy,financial services,finance & investments,False,N,M,2023-04-04 05:01:00,2001244392042,101.9,82.9,24.3,59.1,60297396.0
2133,1300,healthcare,weimin du,59.0,china,vaccines,healthcare,True,D,M,2023-04-04 05:01:00,19910000000000,100.2,77.0,9.4,59.2,1397715000.0
2133,1300,energy,timothy dunn & family,67.0,united states,energy,energy,True,N,M,2023-04-04 05:01:00,21427700000000,101.8,78.5,9.6,36.6,328239523.0
2133,1300,media & entertainment,keiko erikawa,74.0,japan,video games,media & entertainment,True,Split Family Fortune,F,2023-04-04 05:01:00,5081769542380,98.8,84.2,11.9,46.7,126226568.0
2133,1300,media & entertainment,yoichi erikawa,72.0,japan,video games,media & entertainment,True,Split Family Fortune,M,2023-04-04 05:01:00,5081769542380,98.8,84.2,11.9,46.7,126226568.0
2133,1300,finance & investments,philip fayer,45.0,canada,online payments,finance & investments,True,D,M,2023-04-04 05:01:00,1736425629520,100.9,81.9,12.8,24.5,36991981.0
2133,1300,real estate,marvy finger,87.0,united states,real estate,real estate,True,E,M,2023-04-04 05:01:00,21427700000000,101.8,78.5,9.6,36.6,328239523.0
2133,1300,construction & engineering,simona giorgetta,45.0,italy,chemical products,construction & engineering,False,E,F,2023-04-04 05:01:00,2001244392042,101.9,82.9,24.3,59.1,60297396.0
2133,1300,finance & investments,joel greenberg,65.0,united states,"trading, investments",finance & investments,True,N,M,2023-04-04 05:01:00,21427700000000,101.8,78.5,9.6,36.6,328239523.0
2133,1300,finance & investments,he zhiping,59.0,china,investments,finance & investments,True,D,M,2023-04-04 05:01:00,19910000000000,100.2,77.0,9.4,59.2,1397715000.0
2133,1300,manufacturing,heikki herlin,36.0,finland,"elevators, escalators",manufacturing,False,U,M,2023-04-04 05:01:00,268761201365,100.2,81.7,20.8,36.6,5520314.0
2133,1300,real estate,hoi kin hong,70.0,china,real estate,real estate,True,D,M,2023-04-04 05:01:00,19910000000000,100.2,77.0,9.4,59.2,1397715000.0
2133,1300,finance & investments,gregg hymowitz,57.0,united states,asset management,finance & investments,True,N,M,2023-04-04 05:01:00,21427700000000,101.8,78.5,9.6,36.6,328239523.0
2133,1300,service,mitchell jacobson,72.0,united states,industrial equipment,service,False,E,M,2023-04-04 05:01:00,21427700000000,101.8,78.5,9.6,36.6,328239523.0
2133,1300,manufacturing,anurang jain,61.0,india,auto parts,manufacturing,True,D,M,2023-04-04 05:01:00,2611000000000,113.0,69.4,11.2,49.7,1366417754.0
2133,1300,manufacturing,jiang guiting & family,64.0,china,manufacturing,manufacturing,True,E,M,2023-04-04 05:01:00,19910000000000,100.2,77.0,9.4,59.2,1397715000.0
2133,1300,manufacturing,jin xin,56.0,china,manufacturing,manufacturing,True,D,M,2023-04-04 05:01:00,19910000000000,100.2,77.0,9.4,59.2,1397715000.0
